doc_id,gt_types,pred_main,pred_subs,pred_set,main_hit,exact_set_match,jaccard,missing_from_pred,extra_in_pred,gt_has_label,pred_has_label,source_file
2673,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2673.json
2674,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2674.json
2675,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2675.json
2676,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2676.json
2677,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2677.json
2678,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2678.json
2679,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2679.json
2680,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2680.json
2681,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2681.json
2682,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2682.json
2683,신체학대,방임,신체학대|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2683.json
2685,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2685.json
2686,방임,방임,방임|정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2686.json
2688,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2688.json
2689,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2689.json
2690,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2690.json
2691,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2691.json
2692,정서학대,정서학대,정서학대,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2692.json
2693,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2693.json
2694,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2694.json
2695,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2695.json
2696,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2696.json
2697,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2697.json
2700,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2700.json
2702,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2702.json
2703,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2703.json
2705,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2705.json
2706,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2706.json
2707,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2707.json
2708,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2708.json
2711,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2711.json
2712,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2712.json
2713,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2713.json
2714,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2714.json
2715,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2715.json
2716,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2716.json
2717,정서학대,방임,정서학대,방임|정서학대,0,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2717.json
2718,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2718.json
2720,방임,방임,방임,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2720.json
2721,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2721.json
2722,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2722.json
2723,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2723.json
2724,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2724.json
2725,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2725.json
2726,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2726.json
2727,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2727.json
2728,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2728.json
2729,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2729.json
2730,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2730.json
2731,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2731.json
2732,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2732.json
2733,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2733.json
2734,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2734.json
2735,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2735.json
2736,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2736.json
2737,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2737.json
2738,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2738.json
2739,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2739.json
2740,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2740.json
2741,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2741.json
2742,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2742.json
2743,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2743.json
2744,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2744.json
2745,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2745.json
2746,성학대,신체학대,성학대|정서학대,성학대|신체학대|정서학대,0,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2746.json
2747,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2747.json
2748,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2748.json
2749,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2749.json
2750,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2750.json
2752,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2752.json
2753,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2753.json
2754,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2754.json
2755,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2755.json
2757,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2757.json
2758,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2758.json
2759,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2759.json
2760,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2760.json
2761,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2761.json
2762,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2762.json
2763,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2763.json
2764,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2764.json
2765,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2765.json
2766,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2766.json
2767,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2767.json
2768,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2768.json
2769,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2769.json
2770,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2770.json
2771,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2771.json
2772,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2772.json
2773,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2773.json
2774,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2774.json
2775,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2775.json
2776,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2776.json
2777,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2777.json
2778,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2778.json
2780,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2780.json
2782,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2782.json
2783,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2783.json
2784,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2784.json
2785,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2785.json
2786,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2786.json
2787,방임,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2787.json
2788,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2788.json
2790,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2790.json
2792,정서학대,방임,정서학대,방임|정서학대,0,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2792.json
2793,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2793.json
2794,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2794.json
2795,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2795.json
2796,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2796.json
2797,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2797.json
2798,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2798.json
2799,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2799.json
2800,,성학대,,성학대,0,0,0.0,,성학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2800.json
2801,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2801.json
2802,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2802.json
2803,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2803.json
2804,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2804.json
2805,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2805.json
2806,신체학대,신체학대,방임,방임|신체학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2806.json
2807,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2807.json
2809,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2809.json
2810,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2810.json
2811,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2811.json
2812,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2812.json
2813,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2813.json
2814,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2814.json
2815,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2815.json
2816,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2816.json
2817,,신체학대,,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2817.json
2818,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2818.json
2819,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2819.json
2820,,신체학대,정서학대,신체학대|정서학대,0,0,0.0,,신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2820.json
2821,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2821.json
2822,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2822.json
2823,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2823.json
2824,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2824.json
2825,,성학대,,성학대,0,0,0.0,,성학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2825.json
2826,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2826.json
2827,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2827.json
2828,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2828.json
2829,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2829.json
2830,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2830.json
2831,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2831.json
2834,정서학대,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2834.json
2835,방임,방임,방임|정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2835.json
2836,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2836.json
2837,,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.0,,방임|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2837.json
2838,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2838.json
2839,,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.0,,방임|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2839.json
2840,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2840.json
2841,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2841.json
2842,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2842.json
2843,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2843.json
2844,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2844.json
2845,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2845.json
2847,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2847.json
2848,방임,정서학대,방임,방임|정서학대,0,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2848.json
2849,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2849.json
2850,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2850.json
2851,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2851.json
2852,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2852.json
2853,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2853.json
2855,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2855.json
2856,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2856.json
2857,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2857.json
2859,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2859.json
2860,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2860.json
2861,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2861.json
2862,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2862.json
2863,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2863.json
2864,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2864.json
2865,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2865.json
2867,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2867.json
2868,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2868.json
2869,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2869.json
2870,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2870.json
2871,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2871.json
2873,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2873.json
2875,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2875.json
2876,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2876.json
2877,,신체학대,,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2877.json
2878,,신체학대,정서학대,신체학대|정서학대,0,0,0.0,,신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\2878.json
2879,신체학대,신체학대,신체학대|정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2879.json
2880,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2880.json
2881,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2881.json
2882,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2882.json
2883,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2883.json
2884,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2884.json
2887,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2887.json
2888,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2888.json
2889,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2889.json
2890,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2890.json
2891,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2891.json
2892,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2892.json
2893,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2893.json
2894,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2894.json
2895,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2895.json
2897,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2897.json
2899,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2899.json
2900,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2900.json
2901,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2901.json
2902,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2902.json
2903,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2903.json
2904,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\2904.json
2905,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\2905.json
